"Montgomery County, Tennessee","Rutherford County, Tennessee","Sumner County, Tennessee","Trousdale County, Tennessee","Williamson County, Tennessee","Wilson County, Tennessee","Cheatham County, Tennessee","Macon County, Tennessee","Robertson County, Tennessee","Stewart County, Tennessee","Davidson County, Tennessee","Dickson County, Tennessee","Houston County, Tennessee","Humphreys County, Tennessee","Maury County, Tennessee","Simpson County, Kentucky","Allen County, Kentucky","Adams city, Tennessee","Ashland City town, Tennessee","Belle Meade city, Tennessee","Berry Hill city, Tennessee","Brentwood city, Tennessee","Burns town, Tennessee","Cedar Hill city, Tennessee","Charlotte town, Tennessee","Clarksville city, Tennessee","Columbia city, Tennessee","Coopertown town, Tennessee","Cross Plains city, Tennessee","Cumberland City town, Tennessee","Dickson city, Tennessee","Dover city, Tennessee","Eagleville city, Tennessee","Erin city, Tennessee","Fairview city, Tennessee","Forest Hills city, Tennessee","Franklin city, Tennessee","Gallatin city, Tennessee","Goodlettsville city, Tennessee","Greenbrier town, Tennessee","Hendersonville city, Tennessee","Kingston Springs town, Tennessee","Lafayette city, Tennessee","La Vergne city, Tennessee","Lebanon city, Tennessee","McEwen city, Tennessee","Millersville city, Tennessee","Mitchellville city, Tennessee","Mount Juliet city, Tennessee","Mount Pleasant city, Tennessee","Murfreesboro city, Tennessee","Nashville-Davidson metropolitan government (balance), Tennessee","New Johnsonville city, Tennessee","Nolensville town, Tennessee","Oak Hill city, Tennessee","Pegram town, Tennessee","Pleasant View city, Tennessee","Portland city, Tennessee","Ridgetop city, Tennessee","Slayden town, Tennessee","Smyrna town, Tennessee","Springfield city, Tennessee","Spring Hill city, Tennessee","Tennessee Ridge town, Tennessee","Thompson's Station town, Tennessee","Vanleer town, Tennessee","Watertown city, Tennessee","Waverly city, Tennessee","Westmoreland town, Tennessee","White Bluff town, Tennessee","White House city, Tennessee","Scottsville city, Kentucky","Franklin city, Kentucky",Tennessee,United States,GNRC,GNRC Region,MPO,Rutherford Incorporated,Rutherford Unincorporated,Wilson Incorporated,Wilson Unincorporated,Cheatham Incorporated,Cheatham Unincorporated,Dickson Incorporated,Dickson Unincorporated,Humphreys Incorporated,Humphreys Unincorporated,Montgomery Incorporated,Montgomery Unincorporated,"Bedford County, Tennessee"
0.9405963915016566,1.2724349733932088,0.835307414804837,0.1668591965087922,2.5909261589338533,1.0315785117126064,0.7702541838806807,0.0929310451644879,0.4707768846493843,1.0733821859841055,2.371119592078025,0.5954626286576493,0.7749268124677114,0.8058326937835764,0.5696270009290708,0.2111760883690708,0.2280738129794733,0.4842615012106537,0.8976157082748949,1.9410977242302545,3.854875283446712,4.021011356490216,1.062091503267974,0.6711409395973155,0.0,0.943969491241304,0.3557765876052027,0.0,0.5443234836702955,0.4629629629629629,0.2835076742594584,1.715686274509804,0.0,1.6863406408094437,1.4152571625819814,6.011235955056179,2.6025438950185107,0.8822688955565081,0.9374745251487732,0.198807157057654,1.292423046566693,0.5333333333333333,0.0,0.284325415023388,0.5736305118886018,0.6792452830188679,0.6402048655569782,0.0,1.6922241256842017,0.0,2.3006225213881404,2.3418260264982425,0.2446982055464926,2.985074626865672,5.521844660194175,1.244343891402715,2.213462704669497,0.0,1.7438364401683706,0.0,0.2657787010447852,0.654288240495137,1.0611807071984063,1.3186813186813189,2.1620142309797483,0.0,0.0,1.6223231667748217,0.0,0.4821958456973294,0.6808615994057935,0.0,0.230169971671388,1.2721493847001848,1.4573856313180251,1.6504243126717246,1.5999048870676311,1.7499555427738078,1.5025780926399384,0.7737422819207378,1.1193718152201153,0.9453695349027972,1.3040167523320008,0.4596809924678777,0.3431280803543577,0.7872895423286697,1.1006568436002129,0.5813167500337976,0.943969491241304,0.9305094304154397,
85780.0,171935.0,94770.0,4747.0,117937.0,70287.0,20106.0,10793.0,34904.0,5622.0,383444.0,24592.0,3158.0,7546.0,45851.0,7929.0,8864.0,324.0,2237.0,926.0,1009.0,20708.0,901.0,97.0,779.0,64219.0,18790.0,2209.0,979.0,103.0,6972.0,719.0,456.0,484.0,4671.0,2292.0,42271.0,19190.0,8658.0,3672.0,30656.0,1422.0,2292.0,18569.0,16507.0,638.0,3808.0,52.0,18744.0,1902.0,76110.0,371253.0,880.0,4604.0,2350.0,1285.0,2450.0,6477.0,1118.0,48.0,26748.0,7501.0,21573.0,508.0,3189.0,191.0,736.0,1549.0,1085.0,1746.0,6745.0,1719.0,3492.0,3147330.0,155888980.0,1024828.0,1070679.0,919128.0,121883.0,50052.0,35987.0,34300.0,7394.0,12712.0,10637.0,13955.0,3067.0,4479.0,64219.0,21561.0,
490.0,807.0,558.0,33.0,728.0,329.0,168.0,364.0,606.0,123.0,725.0,358.0,61.0,154.0,272.0,216.0,386.0,3.0,23.0,3.0,9.0,8.0,12.0,1.0,30.0,346.0,15.0,0.0,21.0,10.0,13.0,0.0,10.0,16.0,0.0,5.0,361.0,143.0,0.0,12.0,94.0,18.0,0.0,87.0,29.0,3.0,27.0,0.0,61.0,0.0,120.0,708.0,3.0,0.0,0.0,10.0,0.0,30.0,28.0,3.0,137.0,85.0,54.0,0.0,0.0,0.0,0.0,35.0,0.0,51.0,14.0,14.0,43.0,30647.0,2658413.0,5140.0,5412.0,4025.0,354.0,453.0,90.0,239.0,51.0,117.0,109.0,249.0,41.0,113.0,346.0,144.0,
0.5712287246444393,0.4693634222235147,0.5887939221272555,0.6951759005687803,0.617278716602932,0.4680808684393985,0.8355714712026261,3.37255628648198,1.736190694476278,2.187833511205977,0.1890758494069538,1.455757970071568,1.931602279924003,2.0408163265306123,0.5932258838411376,2.724177071509648,4.354693140794224,0.9259259259259258,1.0281627179257935,0.3239740820734341,0.8919722497522299,0.0386324125941665,1.3318534961154271,1.0309278350515465,3.8510911424903727,0.5387813575421605,0.0798296966471527,0.0,2.1450459652706844,9.70873786407767,0.1864601262191623,0.0,2.1929824561403506,3.3057851239669422,0.0,0.2181500872600349,0.8540133897944218,0.7451797811360084,0.0,0.326797385620915,0.3066283924843424,1.2658227848101269,0.0,0.4685228068285853,0.1756830435572787,0.4702194357366771,0.7090336134453782,0.0,0.3254374733247973,0.0,0.1576665352778872,0.1907055296522856,0.3409090909090909,0.0,0.0,0.7782101167315175,0.0,0.4631773969430292,2.5044722719141324,6.25,0.5121878271272619,1.1331822423676845,0.2503128911138924,0.0,0.0,0.0,0.0,2.259522272433828,0.0,2.9209621993127146,0.2075611564121571,0.8144269924374636,1.2313860252004585,0.973746000578268,1.7053245200526683,0.5015475767641009,0.505473629351094,0.4379150673246816,0.2904424735196869,0.905058738911532,0.250090310389863,0.6967930029154519,0.6897484446848796,0.92039018250472,1.024725016452007,1.7843067001074884,1.3368112161721553,2.5228845724492075,0.5387813575421605,0.6678725476554891,
379.0,670.0,521.0,12.0,639.0,247.0,137.0,337.0,543.0,100.0,693.0,338.0,61.0,139.0,200.0,209.0,365.0,3.0,10.0,3.0,9.0,8.0,12.0,1.0,23.0,248.0,0.0,0.0,13.0,10.0,13.0,0.0,10.0,16.0,0.0,5.0,272.0,143.0,0.0,12.0,73.0,0.0,0.0,87.0,8.0,3.0,27.0,0.0,0.0,0.0,120.0,676.0,3.0,0.0,0.0,10.0,0.0,30.0,18.0,3.0,133.0,78.0,54.0,0.0,0.0,0.0,0.0,20.0,0.0,51.0,8.0,14.0,43.0,25998.0,1912401.0,4479.0,4679.0,3513.0,350.0,320.0,8.0,239.0,20.0,117.0,102.0,236.0,26.0,113.0,248.0,131.0,
0.4418279319188622,0.3896821473231163,0.5497520312335127,0.2527912365704655,0.5418146976775736,0.3514163358800347,0.6813886402069034,3.122394144352821,1.555695622278249,1.7787264318747775,0.1807304326055434,1.374430709173715,1.931602279924003,1.8420355155049035,0.4361955028243659,2.635893555303317,4.117779783393502,0.9259259259259258,0.4470272686633884,0.3239740820734341,0.8919722497522299,0.0386324125941665,1.3318534961154271,1.0309278350515465,2.952503209242619,0.3861785452903346,0.0,0.0,1.3278855975485189,9.70873786407767,0.1864601262191623,0.0,2.1929824561403506,3.3057851239669422,0.0,0.2181500872600349,0.6434671524212817,0.7451797811360084,0.0,0.326797385620915,0.2381263048016701,0.0,0.0,0.4685228068285853,0.0484642878778699,0.4702194357366771,0.7090336134453782,0.0,0.0,0.0,0.1576665352778872,0.1820860706849507,0.3409090909090909,0.0,0.0,0.7782101167315175,0.0,0.4631773969430292,1.6100178890876566,6.25,0.4972334380140571,1.0398613518197577,0.2503128911138924,0.0,0.0,0.0,0.0,1.291155584247902,0.0,2.9209621993127146,0.1186063750926612,0.8144269924374636,1.2313860252004585,0.8260334950577156,1.226771129043246,0.4370489487016358,0.4370124005420859,0.3822100947854923,0.2871606376607074,0.6393350915048349,0.0222302498124322,0.6967930029154519,0.2704895861509332,0.92039018250472,0.9589169878725206,1.6911501254030812,0.8477339419628301,2.5228845724492075,0.3861785452903346,0.6075784982143686,
111.0,137.0,37.0,21.0,89.0,82.0,31.0,27.0,63.0,23.0,32.0,20.0,0.0,15.0,72.0,7.0,21.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,7.0,98.0,15.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,21.0,18.0,0.0,0.0,21.0,0.0,0.0,0.0,61.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,4649.0,746012.0,661.0,733.0,512.0,4.0,133.0,82.0,0.0,31.0,0.0,7.0,13.0,15.0,0.0,98.0,13.0,
0.129400792725577,0.0796812749003984,0.0390418908937427,0.4423846639983148,0.0754640189253584,0.1166645325593637,0.1541828309957226,0.2501621421291577,0.1804950721980288,0.4091070793311989,0.0083454168014103,0.0813272608978529,0.0,0.1987808110257089,0.1570303810167717,0.0882835162063312,0.236913357400722,0.0,0.581135449262405,0.0,0.0,0.0,0.0,0.0,0.8985879332477535,0.1526028122518258,0.0798296966471527,0.0,0.8171603677221655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21054623737314,0.0,0.0,0.0,0.0685020876826722,1.2658227848101269,0.0,0.0,0.1272187556794087,0.0,0.0,0.0,0.3254374733247973,0.0,0.0,0.0086194589673349,0.0,0.0,0.0,0.0,0.0,0.0,0.8944543828264758,0.0,0.0149543891132047,0.0933208905479269,0.0,0.0,0.0,0.0,0.0,0.9683666881859264,0.0,0.0,0.0889547813194959,0.0,0.0,0.1477125055205523,0.4785533910094222,0.0644986280624651,0.0684612288090081,0.0557049725391893,0.0032818358589795,0.265723647406697,0.2278600605774307,0.0,0.4192588585339464,0.0,0.0658080285794867,0.093156574704407,0.489077274209325,0.0,0.1526028122518258,0.0602940494411205,
5664.0,11242.0,6582.0,402.0,6057.0,4943.0,2332.0,1008.0,3786.0,580.0,23539.0,2551.0,451.0,591.0,3779.0,472.0,697.0,21.0,180.0,43.0,65.0,742.0,164.0,0.0,95.0,4152.0,1099.0,286.0,74.0,10.0,500.0,66.0,49.0,20.0,392.0,64.0,1718.0,1349.0,486.0,210.0,1746.0,199.0,223.0,1704.0,1095.0,70.0,280.0,0.0,830.0,334.0,3473.0,23072.0,71.0,196.0,64.0,146.0,251.0,633.0,59.0,4.0,1830.0,753.0,954.0,47.0,265.0,17.0,79.0,0.0,128.0,62.0,594.0,194.0,160.0,207930.0,10416196.0,68720.0,72499.0,59928.0,7056.0,4186.0,2004.0,2939.0,776.0,1556.0,842.0,1709.0,141.0,450.0,4152.0,1512.0,
6.602937747726744,6.5385174629947365,6.945235834124723,8.468506425110595,5.135792838549396,7.032594932206525,11.598527802645975,9.339386639488556,10.846894338757735,10.31661330487371,6.138836440262463,10.373292127521143,14.2811906269791,7.831963954412934,8.241914025866395,5.952831378484046,7.863267148014439,6.481481481481481,8.046490835940991,4.643628509719223,6.442021803766106,3.5831562681089437,18.201997780244174,0.0,12.195121951219512,6.465376290505925,5.848855774348057,12.94703485740154,7.558733401430031,9.70873786407767,7.17154331612163,9.17941585535466,10.74561403508772,4.132231404958678,8.392207236137871,2.7923211169284468,4.064252087719714,7.029702970297031,5.613305613305614,5.718954248366013,5.695459290187892,13.9943741209564,9.729493891797556,9.176584630297809,6.633549403283455,10.9717868338558,7.352941176470589,0.0,4.428083653435766,17.560462670872763,4.563132308500855,6.214629915448495,8.068181818181818,4.25716768027802,2.723404255319149,11.361867704280156,10.244897959183673,9.773043075497917,5.277280858676208,8.333333333333332,6.841633019291161,10.038661511798429,4.422194409678766,9.251968503937007,8.309814989024773,8.900523560209423,10.733695652173914,0.0,11.797235023041477,3.5509736540664374,8.806523350630096,11.28563118091914,4.581901489117984,6.606552220453528,6.681803935082519,6.705515462106812,6.771310542188648,6.520092957672925,5.7891584552398605,8.363302165747623,5.568677578014283,8.568513119533527,10.494995942656208,12.24040276903713,7.915765723418257,12.246506628448586,4.597326377567656,10.046885465505694,6.465376290505925,7.012661750382636,
10176.0,22972.0,10925.0,503.0,8923.0,7061.0,2131.0,1859.0,4834.0,799.0,27131.0,3842.0,851.0,1560.0,6474.0,2033.0,1601.0,67.0,294.0,32.0,36.0,1779.0,128.0,37.0,113.0,8168.0,3023.0,151.0,181.0,14.0,1020.0,71.0,67.0,153.0,330.0,128.0,2717.0,2248.0,906.0,597.0,2296.0,100.0,199.0,2724.0,1664.0,73.0,444.0,14.0,1546.0,228.0,8285.0,26214.0,238.0,337.0,78.0,57.0,186.0,1134.0,105.0,14.0,4640.0,1258.0,2546.0,162.0,335.0,28.0,63.0,431.0,302.0,220.0,611.0,214.0,1082.0,407372.0,15617461.0,101708.0,108182.0,88320.0,15716.0,7256.0,3273.0,3788.0,637.0,1494.0,1523.0,2319.0,742.0,818.0,8168.0,2008.0,
11.862905106085336,13.360863116875562,11.527909676057824,10.596165999578682,7.565903830010938,10.045954443922774,10.598826221028547,17.22412674881868,13.849415539766216,14.212024190679474,7.0756094762207775,15.622966818477554,26.94743508549715,20.67320434667373,14.119648426424725,25.6400554924959,18.061823104693143,20.679012345679013,13.14260169870362,3.455723542116631,3.5678889990089195,8.590882750627776,14.206437291897892,38.144329896907216,14.505776636713737,12.7189772497236,16.088344864289517,6.8356722498868265,18.488253319713998,13.592233009708735,14.629948364888124,9.87482614742698,14.692982456140353,31.611570247933884,7.064868336544637,5.5846422338568935,6.4275744600317,11.714434601354872,10.464310464310463,16.258169934640524,7.489561586638831,7.032348804500703,8.68237347294939,14.669610641391568,10.080571878596958,11.442006269592476,11.659663865546218,26.923076923076923,8.247972684592403,11.987381703470032,10.885560373144134,7.060953042803694,27.045454545454543,7.319721980886186,3.319148936170212,4.43579766536965,7.591836734693877,17.508105604446502,9.391771019677996,29.166666666666668,17.347091371317482,16.77109718704173,11.801789273629074,31.88976377952756,10.504860457823767,14.659685863874344,8.559782608695652,27.824402840542284,27.83410138248848,12.600229095074456,9.058561897702,12.44909831297266,30.985108820160367,12.943415529988911,10.01832265500743,9.924397069557038,10.104055463869187,9.609107763010158,12.894333089930509,14.496923199872134,9.09495095451135,11.043731778425656,8.615093318907222,11.752674638137194,14.31794678950832,16.617699749193836,24.19302249755461,18.2630051350748,12.7189772497236,9.31311163675154,
1781.0,5597.0,3319.0,195.0,3195.0,2679.0,478.0,314.0,1258.0,76.0,9206.0,468.0,6.0,169.0,860.0,374.0,87.0,12.0,70.0,36.0,10.0,659.0,11.0,4.0,4.0,1187.0,355.0,49.0,67.0,0.0,191.0,14.0,36.0,6.0,82.0,80.0,955.0,753.0,288.0,138.0,1156.0,60.0,91.0,579.0,727.0,19.0,79.0,0.0,676.0,18.0,2102.0,8809.0,6.0,444.0,81.0,42.0,78.0,255.0,15.0,0.0,1121.0,282.0,433.0,0.0,43.0,2.0,46.0,0.0,25.0,0.0,255.0,0.0,159.0,78540.0,3971773.0,28427.0,29287.0,26114.0,3838.0,1759.0,1449.0,1230.0,250.0,228.0,208.0,260.0,25.0,144.0,1187.0,594.0,
2.076241548146421,3.2552999680111667,3.502163131792761,4.107857594270065,2.709073488387868,3.8115156430065302,2.3773997811598524,2.909293060316872,3.604171441668576,1.351832088224831,2.4008720960557475,1.9030579050097591,0.1899936668777707,2.2395971375563213,1.8756406621447732,4.716862151595409,0.9814981949458484,3.7037037037037033,3.12919088064372,3.887688984881209,0.9910802775024776,3.182344987444466,1.2208657047724751,4.123711340206185,0.5134788189987163,1.8483626341114,1.8893028206492812,2.218198279764599,6.8437180796731365,0.0,2.7395295467584626,1.9471488178025036,7.894736842105263,1.2396694214876034,1.7555127381716975,3.4904013961605584,2.2592320976556035,3.92391870766024,3.3264033264033266,3.758169934640523,3.770876826722338,4.219409282700422,3.9703315881326353,3.118100059238516,4.404192160901435,2.978056426332288,2.074579831932773,0.0,3.6064874093043104,0.946372239747634,2.761792142950992,2.3727754388516726,0.6818181818181818,9.643788010425716,3.446808510638298,3.268482490272374,3.183673469387755,3.937007874015748,1.3416815742397137,0.0,4.190967548975625,3.7594987335022,2.007138552820656,0.0,1.348385073690812,1.0471204188481675,6.25,0.0,2.3041474654377883,0.0,3.7805782060785766,0.0,4.553264604810996,2.4954485230338097,2.5478215329909784,2.77383131608426,2.735366996083793,2.8411711970476365,3.148921506690843,3.51434508111564,4.0264539972767945,3.58600583090379,3.3811198268866653,1.7935808684707364,1.955438563504748,1.8631314940881405,0.8151287903488751,3.215003348961821,1.8483626341114,2.7549742590788924,
9581.0,20264.0,11773.0,490.0,13071.0,8674.0,2311.0,1738.0,3885.0,916.0,39671.0,3067.0,440.0,991.0,5158.0,1070.0,1152.0,16.0,307.0,64.0,124.0,1993.0,81.0,5.0,68.0,6764.0,2289.0,157.0,111.0,2.0,1267.0,133.0,51.0,84.0,535.0,144.0,4801.0,2722.0,1198.0,534.0,3812.0,153.0,414.0,2046.0,2321.0,106.0,290.0,8.0,2366.0,358.0,9354.0,38331.0,83.0,429.0,166.0,130.0,198.0,743.0,152.0,8.0,2793.0,964.0,2928.0,82.0,315.0,28.0,52.0,311.0,154.0,507.0,917.0,238.0,465.0,363783.0,17195083.0,115134.0,120292.0,102496.0,14244.0,6020.0,4739.0,3935.0,788.0,1523.0,1959.0,1108.0,500.0,491.0,6764.0,2817.0,
11.169270226159943,11.785849303515864,12.422707607892791,10.322308826627344,11.083035858127644,12.340831163657576,11.494081368745649,16.10302974149912,11.13052945221178,16.29313411597296,10.345969685273468,12.471535458685752,13.932868904369856,13.132785581765177,11.249482017840396,13.494766048682052,12.996389891696747,4.938271604938271,13.723737147966023,6.911447084233262,12.289395441030724,9.624299787521732,8.990011098779133,5.154639175257731,8.729139922978177,10.53270838848316,12.182011708355509,7.10728836577637,11.338100102145049,1.9417475728155336,18.17269076305221,18.497913769123784,11.18421052631579,17.355371900826448,11.45365018197388,6.282722513089005,11.357668377847698,14.184471078686816,13.836913836913835,14.54248366013072,12.434759916492691,10.759493670886076,18.06282722513089,11.018363939899832,14.060701520567031,16.614420062695924,7.615546218487394,15.384615384615383,12.622705932565086,18.82229232386961,12.290106424911311,10.324765052403617,9.431818181818182,9.317984361424848,7.0638297872340425,10.116731517509727,8.081632653061224,11.471360197622356,13.595706618962431,16.666666666666664,10.4419021982952,12.851619784028795,13.572521207064389,16.141732283464567,9.877704609595485,14.659685863874344,7.065217391304348,20.07746933505487,14.193548387096774,29.037800687285227,13.595255744996294,13.845258871436885,13.316151202749142,11.558463840779329,11.030339027171774,11.23447056481673,11.235113418681042,11.151439190188963,11.686617493826043,12.027491408934708,13.168644232639563,11.472303206997085,10.657289694346767,11.98080553807426,18.41684685531635,7.939806520960229,16.3025758069775,10.96226836347399,10.53270838848316,13.065256713510506,
4646.0,11662.0,5723.0,524.0,3457.0,4653.0,1544.0,610.0,2241.0,414.0,20329.0,1488.0,102.0,592.0,2734.0,344.0,821.0,20.0,244.0,64.0,45.0,617.0,78.0,8.0,67.0,3479.0,859.0,179.0,42.0,28.0,494.0,25.0,42.0,30.0,311.0,101.0,1005.0,1021.0,391.0,207.0,1676.0,35.0,65.0,1627.0,1088.0,54.0,212.0,11.0,1078.0,89.0,4625.0,19748.0,85.0,41.0,69.0,56.0,240.0,725.0,108.0,0.0,1657.0,286.0,725.0,35.0,41.0,24.0,91.0,120.0,50.0,70.0,286.0,188.0,92.0,213485.0,8576862.0,57375.0,60109.0,50799.0,7951.0,3711.0,2257.0,2396.0,575.0,969.0,733.0,755.0,259.0,333.0,3479.0,1167.0,
5.416180927955234,6.782795824003257,6.038830853645669,11.038550663576997,2.931225993538923,6.620000853642921,7.6792997115288975,5.651811359214306,6.420467568187027,7.363927427961579,5.301686817370985,6.05074821080026,3.229892336922103,7.845216008481315,5.962792523609082,4.338504224996846,9.262184115523466,6.172839506172839,10.907465355386678,6.911447084233262,4.4598612487611495,2.979524821325092,8.657047724750278,8.24742268041237,8.600770218228499,5.417399834939815,4.5715806279936135,8.103214124038026,4.290091930541369,27.184466019417474,7.085484796328171,3.477051460361613,9.210526315789473,6.198347107438017,6.658103189895097,4.406631762652705,2.377516500674221,5.320479416362689,4.516054516054516,5.637254901960785,5.467118997912317,2.461322081575246,2.835951134380453,8.761915019656415,6.591143151390319,8.463949843260188,5.567226890756303,21.153846153846157,5.751173708920188,4.679284963196635,6.076731047168572,5.319283615216578,9.659090909090908,0.8905299739357081,2.936170212765957,4.357976653696498,9.79591836734694,11.193453759456538,9.66010733452594,0.0,6.194855690145058,3.812824956672444,3.3606823343994807,6.889763779527559,1.2856694888679836,12.56544502617801,12.364130434782608,7.74693350548741,4.6082949308755765,4.009163802978236,4.240177909562639,10.936591041303084,2.6345933562428407,6.7830510305560585,5.50190398320651,5.5985004312918845,5.614100958363805,5.5268689453482,6.523469228686528,7.414289139295133,6.271709228332453,6.985422740524781,7.776575601839329,7.62271869100063,6.89104070696625,5.4102472232174845,8.444734268014347,7.434695244474213,5.417399834939815,5.412550438291359,
1322.0,3678.0,1442.0,30.0,2693.0,1278.0,175.0,124.0,458.0,72.0,11970.0,262.0,3.0,21.0,715.0,92.0,78.0,0.0,0.0,17.0,60.0,471.0,7.0,0.0,10.0,1215.0,457.0,22.0,5.0,0.0,80.0,2.0,0.0,0.0,67.0,113.0,1155.0,218.0,158.0,63.0,593.0,32.0,18.0,262.0,322.0,2.0,130.0,0.0,536.0,0.0,2057.0,11641.0,7.0,92.0,64.0,15.0,41.0,36.0,7.0,2.0,656.0,107.0,334.0,3.0,97.0,2.0,16.0,12.0,29.0,0.0,109.0,0.0,65.0,51646.0,3066743.0,23404.0,24119.0,22234.0,2975.0,703.0,874.0,404.0,88.0,87.0,101.0,161.0,21.0,0.0,1215.0,107.0,
1.5411517836325483,2.139180504260331,1.5215785586155957,0.6319780914261639,2.283422505235846,1.8182594220837425,0.8703869491694022,1.1488928008894654,1.31217052486821,1.2806830309498398,3.1217074722775684,1.065387117761874,0.0949968334388853,0.2782931354359925,1.559398922597108,1.1602976415689243,0.8799638989169676,0.0,0.0,1.83585313174946,5.946481665014866,2.274483291481553,0.776914539400666,0.0,1.2836970474967908,1.8919634376119217,2.43214475784992,0.9959257582616567,0.5107252298263534,0.0,1.1474469305794608,0.278164116828929,0.0,0.0,1.4343823592378506,4.930191972076789,2.732369709730075,1.136008337675873,1.824901824901825,1.715686274509804,1.9343684759916493,2.250351617440225,0.7853403141361256,1.4109537401044752,1.9506875870842677,0.3134796238244514,3.4138655462184877,0.0,2.859581732821169,0.0,2.702667192221784,3.1355975574608155,0.7954545454545454,1.998262380538662,2.723404255319149,1.1673151750972763,1.673469387755102,0.555812876331635,0.6261180679785331,4.166666666666666,2.452519814565575,1.4264764698040262,1.5482315857785196,0.5905511811023622,3.041705863907181,1.0471204188481675,2.1739130434782608,0.7746933505487411,2.672811059907834,0.0,1.6160118606375091,0.0,1.861397479954181,1.6409464530252624,1.967260931465457,2.283700289219264,2.2526826434440204,2.4190319520240924,2.4408654201160127,1.4045392791496845,2.428654792008225,1.1778425655976676,1.190154179064106,0.684392699811202,0.9495158409325938,1.1537083482622716,0.6847081838930551,0.0,1.8919634376119217,0.4962664069384536,
4252.0,10931.0,5576.0,192.0,11936.0,5436.0,1162.0,584.0,2097.0,130.0,27280.0,1568.0,91.0,241.0,2835.0,283.0,419.0,17.0,141.0,184.0,96.0,2104.0,64.0,3.0,39.0,3334.0,1110.0,338.0,60.0,3.0,324.0,12.0,18.0,0.0,342.0,269.0,4470.0,1327.0,398.0,190.0,2115.0,120.0,260.0,810.0,1092.0,22.0,198.0,0.0,1595.0,57.0,5478.0,26226.0,47.0,373.0,199.0,199.0,84.0,308.0,101.0,1.0,1646.0,460.0,1830.0,4.0,787.0,6.0,34.0,125.0,15.0,110.0,425.0,125.0,76.0,185646.0,10319201.0,70892.0,73727.0,66091.0,7952.0,2979.0,2721.0,2715.0,544.0,618.0,544.0,1024.0,194.0,47.0,3334.0,918.0,
4.956866402424807,6.35763515281938,5.883718476311069,4.044659785127449,10.120657639248073,7.73400486576465,5.779369342484831,5.41091448160845,6.007907403162961,2.312344361437211,7.114467823202345,6.376057254391672,2.881570614312856,3.1937450304797244,6.183071252535386,3.5691764409131035,4.726985559566787,5.246913580246913,6.303084488153778,19.870410367170628,9.514370664023788,10.16032451226579,7.103218645948946,3.0927835051546397,5.006418485237484,5.191609959669257,5.907397551889303,15.301041195110908,6.128702757916241,2.912621359223301,4.647160068846816,1.6689847009735743,3.947368421052632,0.0,7.321772639691715,11.736474694589878,10.574625629864446,6.915059927045336,4.596904596904597,5.174291938997822,6.899138830897704,8.438818565400844,11.343804537521814,4.36210889116269,6.615375295329254,3.4482758620689653,5.199579831932773,0.0,8.509389671361504,2.996845425867508,7.197477335435554,7.064185339916445,5.340909090909091,8.10165073848827,8.46808510638298,15.486381322957198,3.428571428571429,4.755287941948433,9.033989266547406,2.083333333333333,6.153731120083745,6.132515664578056,8.482825754415241,0.7874015748031495,24.678582627783005,3.1413612565445024,4.619565217391304,8.069722401549386,1.3824884792626728,6.300114547537228,6.300963676797627,7.271669575334497,2.176403207331042,5.898523510404057,6.619583372731029,6.917453465361992,6.886004115145622,7.190619804858518,6.524289687651272,5.951810117477823,7.561063717453526,7.915451895043732,7.3573167433053825,4.86154814348647,5.114223935320109,7.337871730562523,6.325399413107272,1.049341370841706,5.191609959669257,4.257687491303743,
8319.0,17274.0,10382.0,487.0,17831.0,7443.0,2125.0,718.0,3556.0,327.0,53005.0,1754.0,107.0,491.0,3980.0,495.0,405.0,26.0,196.0,197.0,177.0,3286.0,58.0,19.0,71.0,5922.0,1706.0,261.0,77.0,11.0,391.0,56.0,22.0,17.0,452.0,388.0,7187.0,2150.0,997.0,487.0,4019.0,192.0,116.0,1933.0,1444.0,33.0,461.0,4.0,2039.0,39.0,7644.0,51035.0,40.0,610.0,566.0,85.0,308.0,518.0,139.0,0.0,2983.0,665.0,2046.0,16.0,349.0,15.0,59.0,82.0,62.0,209.0,970.0,47.0,232.0,313118.0,18312454.0,123101.0,127081.0,113471.0,12582.0,4692.0,3542.0,3901.0,781.0,1344.0,744.0,1010.0,155.0,336.0,5922.0,2397.0,
